Shane Edwards,84,497000,Midfield,Richmond Tigers
Brandon Ellis,84,691000,Midfield,Gold Coast Suns
Jacob Hopper,84,673000,Midfield,Greater Western Sydney Giants
James Rowe,84,196000,Forward,Adeliade Crows
Billy Frampton,83,328000,Forward,Adeliade Crows
Dyson Heppell,83,566000,Midfield,Essendon Bombers
George Hewett,83,506000,Midfield,Sydney Swans
Luke Ryan,83,673000,Defender,Fremantle Dockers
Jarrod Witts,83,615000,Ruck,Gold Coast Suns
Luke Davies-Uniacke,82,522000,Midfield,North Melbourne Kangaroos
Timothy English,82,698000,Ruck,Western Bulldogs
Cameron Guthrie,82,810000,Midfield,Geelong Cats
Dan Houston,82,697000,Defender,Port Adelaide Power
Patrick Lipinski,82,569000,Midfield,Western Bulldogs
Jonathon Ceglar,81,573000,Ruck,Hawthorn Hawks
Orazio Fantasia,81,353000,Defender,Port Adelaide Power
Darcy Parish,81,625000,Midfield,Essendon Bombers
Jack Redden,81,554000,Midfield,West Coast Eagles
Sebastian Ross,81,565000,Midfield,St Kilda Saints
Willem Drew,80,361000,Midfield,Port Adelaide Power
Isaac Heeney,80,603000,Forward,Sydney Swans
James Jordan,80,,Midfield,Melbourne Demons
Josh Rotham,80,482000,Defender,West Coast Eagles
Paul Seedsman,80,589000,Midfield,Adeliade Crows
Shaun Atley,79,520000,Defender,North Melbourne Kangaroos
Zak Butters,79,595000,Forward,Port Adelaide Power
Jack Bytel,79,299000,Midfield,St Kilda Saints
Jack Madgen,79,470000,Defender,Collingwood Magpies
Dylan Shiel,79,780000,Midfield,Essendon Bombers
Thomas Stewart,79,736000,Defender,Geelong Cats
Isaac Cumming,78,355000,Defender,Greater Western Sydney Giants
Sam Draper,78,454000,Ruck,Essendon Bombers
Hugh McCluggage,78,708000,Midfield,Brisbane Lions
Jeremy McGovern,78,541000,Defender,West Coast Eagles
Dane Rampe,78,501000,Defender,Sydney Swans
Jack Steele,78,867000,Midfield,St Kilda Saints
Shai Bolton,77,625000,Midfield,Richmond Tigers
Mason Cox,77,381000,Forward,Collingwood Magpies
Aaron Naughton,77,371000,Forward,Western Bulldogs
Bradley Sheppard,77,,Defender,West Coast Eagles
Kyle Langford,76,655000,Midfield,Essendon Bombers
Jake Lloyd,76,873000,Defender,Sydney Swans
Oscar McInerney,76,550000,Ruck,Brisbane Lions
Michael Gibbons,75,585000,Forward,Carlton Blues
Ben King,75,367000,Forward,Gold Coast Suns
Karl Amon,74,617000,Midfield,Port Adelaide Power
Liam Duggan,74,661000,Defender,West Coast Eagles
Jarman Impey,74,463000,Forward,Hawthorn Hawks
Nick Blakey,73,450000,Midfield,Sydney Swans
Mark Blicavs,73,575000,Defender,Geelong Cats
Angus Brayshaw,73,603000,Midfield,Melbourne Demons
Ryan Burton,73,485000,Defender,Port Adelaide Power
Josh Caddy,73,506000,Midfield,Richmond Tigers
Max Gawn,73,944000,Ruck,Melbourne Demons
Toby Greene,73,627000,Forward,Greater Western Sydney Giants
Nick Haynes,73,675000,Defender,Greater Western Sydney Giants
Joel Selwood,73,596000,Midfield,Geelong Cats
Will Setterfield,73,640000,Midfield,Carlton Blues
Luke Breust,72,526000,Forward,Hawthorn Hawks
Nicholas Coffield,72,592000,Defender,St Kilda Saints
Lachlan Fogarty,72,,Forward,Carlton Blues
Daniel Howe,72,437000,Defender,Hawthorn Hawks
Lincoln McCarthy,72,460000,Forward,Brisbane Lions
David Mundy,72,631000,Midfield,Fremantle Dockers
Harrison Himmelberg,71,,Forward,Greater Western Sydney Giants
Jake Kolodjashnij,71,458000,Defender,Geelong Cats
Anthony McDonald-Tipungwuti,71,446000,Forward,Essendon Bombers
Jackson Nelson,71,556000,Defender,West Coast Eagles
Wil Powell,71,476000,Defender,Gold Coast Suns
Charlie Spargo,71,350000,Forward,Melbourne Demons
Sam Switkowski,71,301000,Forward,Fremantle Dockers
Hayden Young,71,337000,Defender,Fremantle Dockers
Andrew Gaff,70,831000,Midfield,West Coast Eagles
Liam Shiels,70,647000,Midfield,Hawthorn Hawks
Tarryn Thomas,70,372000,Forward,North Melbourne Kangaroos
Jack Darling,69,502000,Forward,West Coast Eagles
Brodie Smith,69,652000,Defender,Adeliade Crows
Adam Tomlinson,69,493000,Defender,Melbourne Demons
Sam Wicks,69,397000,Forward,Sydney Swans
Taylor Adams,68,873000,Midfield,Collingwood Magpies
Jack Higgins,68,563000,Forward,St Kilda Saints
Jeremy Howe,68,669000,Defender,Collingwood Magpies
