Smith Archie,RUC,0,0,217000
Starcevich Brandon,MID/FWD,34,4,202000
Berry Thomas,MID,0,0,200000
Joyce Tom,MID,0,0,192000
McFadyen Connor,MID/FWD,0,0,188000
Eagles Matt,DEF,27.5,4,170000
Payne Jack,DEF,0,0,170000
Hinge Mitchell,DEF,0,0,170000
Answerth Noah,DEF/MID,0,0,170000
Ballenden Connor,FWD,0,0,170000
Wooller Toby,FWD,0,0,170000
Madden James,MID,0,0,170000
Lyons Corey,MID,0,0,170000
Fullarton Thomas,RUC,0,0,170000
Ross Sebastian,MID,107.33,21,779000
Steven Jack,MID,96.68,22,702000
Steele Jack,MID,94.43,21,685000
Billings Jack,FWD,85.19,21,618000
Dunstan Luke,MID,82.5,16,599000
Savage Shane,DEF,81.67,18,593000
Acres Blake,MID/FWD,80.5,12,584000
Webster Jimmy,DEF,78.82,17,572000
Armitage David,MID/FWD,76.8,15,557000
Sinclair Jack,MID,74.2,20,538000
Roberton Dylan,DEF,63,4,537000
Gresham Jade,FWD,73.18,22,531000
Austin Logan,DEF,79.57,7,525000
Carlisle Jake,DEF,71.41,17,518000
Geary Jarryn,DEF,70.95,20,515000
Marshall Rowan,FWD,70.5,12,512000
Membrey Tim,FWD,68.75,20,499000
Lonie Jack,FWD,66.91,11,486000
Longer Billy,RUC,44.4,5,484000
Phillips Ed,MID,72.86,7,481000
Newnes Jack,MID/FWD,66.32,22,481000
Hannebery Dan,MID,59.86,14,434000
Kent Dean,FWD,57.6,5,431000
Clark Hunter,DEF,58.07,15,421000
Coffield Nick,DEF,56.4,10,409000
McKenzie Daniel,DEF,55.23,13,401000
Rice Bailey,DEF,52.45,11,381000
Bruce Josh,FWD,59,3,379000
McCartin Paddy,FWD,49.77,13,361000
Long Ben,FWD,49.5,10,359000
White Brandon,DEF,49,6,336000
Pierce Lewis,RUC,55.67,3,319000
Battle Josh,FWD,47.67,6,304000
Paton Ben,DEF,49,3,281000
King Max,FWD,0,0,264000
Brown Nathan,DEF,29.07,15,211000
Bytel Jack,MID,0,0,190000
Parker Matthew,FWD,0,0,178000
Joyce Darragh,DEF,19,2,170000
Clavarino Oscar,DEF,0,0,170000
Langlands Doulton,MID/FWD,0,0,170000
Alabakis Sam,RUC,0,0,170000
Wilkie Callum,DEF,0,0,170000
Young Robert,FWD,0,0,170000
Hind Nick,MID,0,0,170000
Witts Jarrod,RUC,93.77,22,681000
Fiorini Brayden,MID,91.64,11,665000
Miller Touk,MID,85.95,22,624000
Swallow David,MID,84.65,20,614000
Martin Jack,MID/FWD,83.8,15,608000
Harbrow Jarrod,DEF,78.09,22,567000
Weller Lachie,DEF/MID,74.82,22,543000
Murdoch Jordan,MID,70.33,15,510000
Young Aaron,FWD,65.45,22,475000
Brodie Will,MID,68.38,8,466000
Holman Nick,FWD,63.91,22,464000
Bowes Jack,MID,63.75,16,463000
Wright Peter,FWD,58.14,7,459000
Sexton Alex,FWD,61.55,22,447000
Ainsworth Ben,FWD,60.88,16,442000
MacPherson Darcy,FWD,71.4,5,440000
Horlin-Smith George,MID,63,4,438000
Ah Chee Callum,DEF/FWD,58.71,14,426000
Miles Anthony,MID,78,1,425000
Hanley Pearce,DEF,60.33,3,414000
Joyce Jesse,DEF,55.26,19,401000
Day Sam,FWD,52.5,12,381000
Scheer Brad,MID/FWD,59.5,6,380000
Schoenfeld Josh,MID,56.33,6,360000
Leslie Jack,DEF,34.22,9,353000
Crossley Brayden,FWD,46.8,10,340000
Lemmens Sean,FWD,46.5,10,337000
Rischitelli Michael,DEF,44.43,21,322000
Ballard Charlie,DEF,43.45,11,315000
Hombsch Jack,DEF,41.57,14,302000
Dawson Jacob,MID,51,3,292000
Lukosius Jack,FWD,0,0,268000
Powell Wil,FWD,40.43,7,267000
Rankine Izak,FWD,0,0,266000
Ellis Corey,DEF/MID,43.5,4,261000
King Ben,FWD,0,0,260000
Heron Jacob,DEF/FWD,36,8,246000
Collins Sam,DEF,0,0,246000
Nicholls Tom,RUC,0,0,242000
Thompson Rory,DEF,31.47,17,228000
McLennan Jez,DEF,0,0,226000
Wigg Harrison,DEF,0,0,170000
Burgess Christopher,DEF/FWD,0,0,170000
Nutting Connor,DEF/FWD,0,0,170000
Graham Caleb,DEF/RUC,0,0,170000
Corbett Joshua,FWD,0,0,170000
Cripps Patrick,MID,109.32,22,793000
Curnow Ed,MID,100.29,21,728000
Murphy Marc,MID,97.08,13,705000
Simpson Kade,DEF,95.38,21,692000
Thomas Dale,DEF,85.65,20,622000
Docherty Sam,DEF,0,0,593000
Kreuzer Matthew,RUC,79.33,12,576000
Newman Nic,DEF,76.1,10,552000
Lobbe Matthew,RUC,85.83,6,548000
Curnow Charlie,FWD,73.85,20,536000
McGovern Mitch,FWD,71.08,12,516000
Petrevski-Seton Sam,FWD,70.05,22,508000
Fisher Zac,MID/FWD,69.47,17,504000
Kennedy Matthew,MID,64.42,12,467000
Lang Darcy,MID/FWD,64.27,11,466000
McKay Harry,FWD,62.31,13,452000
Bugg Tomas,MID,76.33,3,438000
Weitering Jacob,DEF,55.5,14,403000
Dow Paddy,MID/FWD,55.5,20,403000
O'Brien Lochie,MID,54.89,18,398000
Garlett Jarrod,FWD,54.27,11,394000
Marchbank Caleb,DEF,54,12,392000
Cuningham David,DEF,42.4,5,391000
Casboult Levi,FWD,52.8,10,383000
Jones Liam,DEF,52.06,17,378000
Fasolo Alex,FWD,12,1,378000
Phillips Andrew,RUC,57.6,5,355000
Silvagni Jack,DEF/FWD,48.67,15,353000
Plowman Lachie,DEF,48.38,13,351000
Kerr Pat,FWD,45.5,4,271000
Walsh Sam,MID,0,0,270000
Pickett Jarrod,FWD,40.57,7,268000
Williamson Tom,DEF,0,0,260000
Setterfield Will,MID/FWD,0,0,251000
Polson Cameron,FWD,33.33,12,242000
Stocker Liam,MID,0,0,234000
De Koning Tom,RUC/FWD,36.5,2,201000
Macreadie Harrison,DEF,0,0,176000
Goddard Hugh,DEF,25,1,170000
Schumacher Angus,DEF,0,0,170000
Lebois Kym,FWD,0,0,170000
Owies Matthew,MID/FWD,0,0,170000
Silvagni Ben,DEF/FWD,0,0,170000
O'Dwyer Finbar,FWD,0,0,170000
