Cameron Zurhaar,49.44,475000,Forward,North Melbourne Kangaroos,0,0.00010408421052631578
Riley Bonner,49.44,497000,Defender,Port Adelaide Power,0,9.9476861167002e-05
Jamie MacMillan,49.3,557000,Defender,North Melbourne Kangaroos,0,8.850987432675045e-05
Lincoln McCarthy,49.29,444000,Forward,Brisbane Lions,0,0.0001110135135135135
Lachlan Sholl,49.25,170000,Defender,Adeliade Crows,0,0.00028970588235294116
Andrew Phillips,49.2,507000,Ruck,Essendon Bombers,0,9.70414201183432e-05
Ryan Burton,49.12,536000,Defender,Port Adelaide Power,0,9.164179104477611e-05
Ben Paton,49.11,442000,Defender,St Kilda Saints,0,0.00011110859728506788
Brody Mihocek,49.0,540000,Forward,Collingwood Magpies,0,9.074074074074075e-05
Shane Mumford,48.9,488000,Ruck,Greater Western Sydney Giants,0,0.00010020491803278688
Jesse Hogan,48.71,490000,Forward,Fremantle Dockers,0,9.940816326530612e-05
Izak Rankine,48.67,170000,Forward,Gold Coast Suns,34,0.00028629411764705885
Nathan Jones,48.62,546000,Defender,Melbourne Demons,10,8.904761904761904e-05
Esava Ratugolea,48.5,372000,Forward,Geelong Cats,0,0.0001303763440860215
Tom Lynch,48.32,463000,Forward,Richmond Tigers,2,0.00010436285097192224
Nathan Broad,48.19,372000,Defender,Richmond Tigers,0,0.00012954301075268816
Gary Rohan,48.16,365000,Forward,Geelong Cats,0,0.00013194520547945204
Harry McKay,48.08,456000,Forward,Carlton Blues,0,0.00010543859649122806
Mark O'Connor,48.0,439000,Defender,Geelong Cats,0,0.00010933940774487472
Jack Madgen,48.0,288000,Defender,Collingwood Magpies,6,0.00016666666666666666
Darcy Macpherson,47.92,648000,Midfield,Gold Coast Suns,11,7.395061728395062e-05
Jack Riewoldt,47.81,434000,Forward,Richmond Tigers,0,0.00011016129032258065
Callum Wilkie,47.79,444000,Defender,St Kilda Saints,0,0.00010763513513513513
Brent Daniels,47.56,450000,Forward,Greater Western Sydney Giants,1,0.0001056888888888889
Bailey Scott,47.54,329000,Midfield,North Melbourne Kangaroos,0,0.00014449848024316109
Will Hayward,47.38,414000,Forward,Sydney Swans,0,0.00011444444444444445
Blake Hardwick,47.31,536000,Defender,Hawthorn Hawks,0,8.826492537313433e-05
Stefan Martin,47.25,629000,Ruck,Brisbane Lions,13,7.511923688394277e-05
Jaidyn Stephenson,47.21,599000,Forward,Collingwood Magpies,0,7.881469115191987e-05
Derek Eggmolesse-Smith,47.17,327000,Defender,Richmond Tigers,0,0.0001442507645259939
Nick Blakey,47.12,366000,Forward,Sydney Swans,0,0.0001287431693989071
Daniel Lloyd,47.08,422000,Forward,Greater Western Sydney Giants,5,0.00011156398104265403
Luke Brown,47.06,437000,Defender,Adeliade Crows,1,0.00010768878718535469
Joshua Kennedy,47.0,401000,Forward,West Coast Eagles,0,0.00011720698254364089
Levi Greenwood,47.0,471000,Defender,Collingwood Magpies,38,9.978768577494692e-05
Matt Guelfi,46.73,419000,Midfield,Essendon Bombers,0,0.00011152744630071598
