76,Lachie Neale,Lions,"$935,000 ","$727,000 ",91,12.5
76,Matthew Taberner,Dockers,"$560,000 ","$485,000 ",91,18.8
81,Dale Thomas,Blues,"$571,000 ","$622,000 ",90,14.5
81,Dayne Beams,Magpies,"$762,000 ","$768,000 ",90,11.7
81,Jack Newnes,Saints,"$546,000 ","$481,000 ",90,18.7
81,Scott Pendlebury,Magpies,"$805,000 ","$738,000 ",90,12.2
81,Jack Steven,Saints,"$652,000 ","$702,000 ",90,12.8
86,Charlie Ballard,Suns,"$397,000 ","$315,000 ",89,28.3
87,Adam Tomlinson,Giants,"$493,000 ","$539,000 ",88,16.3
87,Jarrod Berry,Lions,"$680,000 ","$559,000 ",88,15.7
87,Blake Hardwick,Hawks,"$451,000 ","$469,000 ",88,18.8
87,Tom Phillips,Magpies,"$602,000 ","$693,000 ",88,12.7
91,Jack Bowes,Suns,"$608,000 ","$463,000 ",87,18.8
91,Wayne Milera,Crows,"$446,000 ","$546,000 ",87,15.9
91,Jack Redden,Eagles,"$554,000 ","$698,000 ",87,12.5
91,Ricky Henderson,Hawks,"$570,000 ","$610,000 ",87,14.3
91,Thomas Liberatore,Bulldogs,"$675,000 ","$392,000 ",87,22.2
91,Sam Walsh,Blues,"$739,000 ","$270,000 ",87,32.2
97,Willem Drew,Power,"$361,000 ","$170,000 ",86,50.6
97,Christopher Mayne,Magpies,"$539,000 ","$522,000 ",86,16.5
99,Bradley Sheppard,Eagles,"$672,000 ","$541,000 ",85,15.7
99,Isaac Heeney,Swans,"$603,000 ","$658,000 ",85,12.9
99,Luke Dunstan,Saints,"$716,000 ","$599,000 ",85,14.2
99,Rhys Stanley,Cats,"$573,000 ","$590,000 ",85,14.4
99,James Aish,Magpies,"$588,000 ","$501,000 ",85,17
104,Jack Sinclair,Saints,"$541,000 ","$538,000 ",84,15.6
104,Andrew McGrath,Bombers,"$738,000 ","$518,000 ",84,16.2
104,Mitchell Wallis,Bulldogs,"$450,000 ","$595,000 ",84,14.1
104,Jack Billings,Saints,"$715,000 ","$618,000 ",84,13.6
104,Brandan Parfitt,Cats,"$654,000 ","$550,000 ",84,15.3
104,Steele Sidebottom,Magpies,"$841,000 ","$750,000 ",84,11.2
104,Isaac Smith,Hawks,"$618,000 ","$647,000 ",84,13
104,David Zaharakis,Bombers,"$524,000 ","$704,000 ",84,11.9
104,Dane Rampe,Swans,"$501,000 ","$474,000 ",84,17.7
104,Brodie Grundy,Magpies,"$867,000 ","$871,000 ",84,9.6
104,Zac Fisher,Blues,"$480,000 ","$504,000 ",84,16.7
104,Brent Daniels,Giants,"$454,000 ","$276,000 ",84,30.4
116,Andrew Phillips,Blues,"$522,000 ","$355,000 ",83,23.4
116,Alex Witherden,Lions,"$654,000 ","$639,000 ",83,13
116,Aaron Hall,Kangaroos,"$583,000 ","$626,000 ",83,13.3
116,Lachlan Schultz,Dockers,"$481,000 ","$170,000 ",83,48.8
116,Jack Higgins,Tigers,"$563,000 ","$448,000 ",83,18.5
116,Matthew Parker,Saints,"$355,000 ","$178,000 ",83,46.6
116,David Cuningham,Blues,"$481,000 ","$391,000 ",83,21.2
116,Jayden Short,Tigers,"$694,000 ","$551,000 ",83,15.1
124,Sebastian Ross,Saints,"$565,000 ","$779,000 ",82,10.5
124,Harry Cunningham,Swans,"$554,000 ","$544,000 ",82,15.1
124,Michael Walters,Dockers,"$698,000 ","$581,000 ",82,14.1
124,Sam Lloyd,Bulldogs,"$425,000 ","$450,000 ",82,18.2
124,Charlie Constable,Cats,"$484,000 ","$170,000 ",82,48.2
129,Jake Melksham,Demons,"$415,000 ","$510,000 ",81,15.9
129,Kyle Langford,Bombers,"$655,000 ","$582,000 ",81,13.9
129,Sam Petrevski-Seton,Blues,"$516,000 ","$508,000 ",81,15.9
129,Trent Dumont,Kangaroos,"$748,000 ","$598,000 ",81,13.5
129,Sam Menegola,Cats,"$783,000 ","$716,000 ",81,11.3
129,Dustin Martin,Tigers,"$713,000 ","$674,000 ",81,12
129,Brett Deledio,Giants,"$499,000 ","$559,000 ",81,14.5
136,Dion Prestia,Tigers,"$645,000 ","$618,000 ",80,12.9
136,Rhys Mathieson,Lions,"$437,000 ","$447,000 ",80,17.9
138,Rory Lobb,Dockers,"$542,000 ","$485,000 ",79,16.3
138,Charlie Cameron,Lions,"$518,000 ","$472,000 ",79,16.7
138,Jamie Elliott,Magpies,"$545,000 ","$385,000 ",79,20.5
138,Aaron Naughton,Bulldogs,"$371,000 ","$377,000 ",79,21
138,Bailey Banfield,Dockers,"$369,000 ","$466,000 ",79,17
138,Matthew Suckling,Bulldogs,"$401,000 ","$639,000 ",79,12.4
138,Josh Dunkley,Bulldogs,"$741,000 ","$695,000 ",79,11.4
