Jaidyn Stephenson,FWD,61.5,12,470000
Jack Riewoldt,FWD,61.4,17,469000
Nathan Broad,DEF,61.4,13,469000
Justin McInerney,MID,63,9,467000
Brody Mihocek,FWD,61,16,466000
Shane Mumford,RUC,61.1,10,466000
Izak Rankine,FWD,60.9,12,465000
Esava Ratugolea,RUC/FWD,60.6,12,463000
Jarman Impey,FWD,47.5,5,463000
Callan Ward,MID,66.3,7,461000
Dean Kent,FWD,60.4,13,461000
Lincoln McCarthy,FWD,60.3,15,460000
Harry McKay,FWD,60.1,13,459000
Jesse Hogan,FWD,60.9,7,459000
Callum Wilkie,DEF,60.1,17,459000
Gary Rohan,FWD,60,15,458000
Jake Kolodjashnij,DEF,60,13,458000
Darcy MacPherson,FWD,59.9,12,457000
Sam Draper,RUC,63.3,8,454000
Brent Daniels,FWD,59.5,16,454000
Mitch Brown,FWD,69.8,5,453000
Bailey Scott,MID/FWD,59.4,13,453000
Will Hayward,FWD,59.3,16,453000
Mitch Lewis,FWD,34.9,8,452000
Blake Hardwick,DEF,59.1,16,451000
Luke Brown,DEF,58.9,17,450000
Daniel Lloyd,FWD,58.9,12,450000
Nick Blakey,MID/FWD,58.9,16,450000
Mitch Wallis,FWD,58.9,17,450000
Jarrod Brander,MID/FWD,62.4,8,448000
Travis Colyer,FWD,42.9,9,447000
Dylan Grimes,DEF,58.5,16,447000
Tom Cole,DEF,58.6,14,447000
Wayne Milera,DEF,64.4,2,446000
Matt Guelfi,DEF,58.4,11,446000
Anthony McDonald-Tipungwuti,FWD,58.4,17,446000
Mason Redman,DEF,58,13,443000
Tom Green,MID,65.9,6,443000
Tom Scully,MID/FWD,58,14,443000
Lachlan Sholl,DEF/MID,61.6,8,442000
Jacob Weitering,DEF,57.9,17,442000
Taylin Duman,DEF,57.9,15,442000
Sam Collins,DEF,57.9,17,442000
Aaron vandenBerg,MID,57.9,12,442000
Mitch Crowden,FWD,57.8,10,441000
Jed Bews,DEF,57.8,16,441000
Jake Lever,DEF,57.8,17,441000
Dylan Moore,FWD,72.9,3,440000
Tom J. Lynch,FWD,57.6,16,440000
Jack Ross,MID,63.4,7,440000
Adam Kennedy,MID,51.6,6,439000
Callum L. Brown,FWD,57.4,14,438000
Rhys Mathieson,MID/FWD,76.3,1,437000
Daniel Howe,DEF/MID,55.5,5,437000
Shaun Burgoyne,FWD,57,13,435000
Hayden McLean,FWD,47.9,6,435000
Andrew McPherson,DEF,58.3,9,432000
Joe Daniher,FWD,60,4,432000
Ben Long,DEF,56.4,14,431000
Josh J. Kennedy,FWD,56.5,16,431000
Laitham Vandermeer,MID/FWD,56.3,12,430000
Harris Andrews,DEF,56.1,14,428000
Jarrod Harbrow,DEF,56,13,428000
Harry Himmelberg,FWD,56,16,428000
Alex Neal-Bullen,FWD,52.9,7,428000
Tom Barrass,DEF,56.1,17,428000
Darcy Gardiner,DEF,55.9,17,427000
Curtis Taylor,FWD,57.5,9,426000
Tom Williamson,DEF,55.5,15,424000
Eddie Betts,FWD,55.5,15,424000
Lachie Plowman,DEF,55.5,16,424000
Darcy Fort,RUC,65.3,5,424000
Matt de Boer,MID,55.5,13,424000
Noah Balta,DEF,55.6,13,424000
Sam Reid,FWD,55.5,10,424000
Jordan Clark,DEF/MID,70,3,422000
Aliir Aliir,DEF,55.3,14,422000
Tom Jonas,DEF,55.1,17,421000
Patrick Naish,MID,42.5,1,421000
Lachie Ash,DEF,55,12,420000
Kane Farrell,MID/FWD,55,11,420000
Josh Walker,DEF,54.9,17,419000
Tom Clurey,DEF,54.9,16,419000
Lachlan Murphy,FWD,54.8,12,418000
Tom Hickey,RUC,42.1,3,418000
Noah Answerth,DEF,55.3,9,415000
Brennan Cox,DEF,54.4,13,415000
Jake Melksham,FWD,54.4,17,415000
Jake Aarts,FWD,54.3,13,415000
Nick Holman,FWD,54.1,12,413000
Steven Motlop,FWD,53.9,12,412000
Dougal Howard,DEF,53.9,17,412000
Dom Tyson,MID,0,0,410000
Nick Hind,FWD,53.6,10,409000
Oskar Baker,MID,67.5,3,407000
Robbie Fox,DEF,53.1,14,405000
Will Hayes,MID,46.3,2,403000
Brayden Sier,MID,66.6,3,402000
Jack Silvagni,FWD,34.6,3,399000
Josh Thomas,FWD,52.3,12,399000
Mitch Georgiades,FWD,57.4,7,399000
Levi Greenwood,MID,59.8,4,398000
Charlie Ballard,DEF,52,16,397000
Jack Henry,DEF,52,17,397000
Sam Wicks,FWD,57.1,7,397000
Colin O'Riordan,DEF,45.5,8,397000
Daniel McStay,FWD,51.9,15,396000
Mitch McGovern,FWD,51.9,12,396000
Darcy Cameron,FWD,55,8,395000
Jordan Roughead,DEF,51.8,15,395000
Jake Stringer,FWD,51.6,10,394000
Jayden Laverde,FWD,55.4,6,394000
Max King,FWD,51.6,16,394000
Easton Wood,DEF,51.6,12,394000
Zac Smith,RUC,0,0,392000
Alex Keath,DEF,51.4,17,392000
Sam J. Reid,DEF,30,3,391000
Brandon Starcevich,DEF,51.1,16,390000
Ed Richards,MID/FWD,51.1,16,390000
Tim O'Brien,FWD,51,16,389000
Tyson Stengle,FWD,50.8,12,388000
Aaron Francis,DEF,51.9,8,387000
Keidean Coleman,FWD,61.6,4,386000
Brayden Ham,MID,50.4,10,385000
Tom Atkins,FWD,50.4,11,385000
James Stewart,FWD,50.1,10,382000
Martin Gleeson,DEF,50.1,13,382000
Sam Day,FWD,50.1,17,382000
Jarryn Geary,DEF,50,14,382000
Mason Cox,FWD,48.8,9,381000
Brendon Ah Chee,FWD,49.6,15,379000
Jake Kelly,DEF,49.5,15,378000
Braydon Preuss,RUC,62.5,3,377000
Sam Frost,DEF,49.4,16,377000
Lance Franklin,FWD,0,0,377000
Sam Weideman,FWD,49.1,13,375000
Lin Jong,MID/FWD,62.1,3,375000
Josh Corbett,FWD,53.8,7,374000
Tarryn Thomas,FWD,48.5,6,372000
Josh Bruce,FWD,48.6,16,371000
Aaron Naughton,FWD,48.6,11,371000
Harry Schoenberg,FWD,51.6,8,370000
Liam Jones,DEF,48.5,17,370000
Oleg Markov,DEF,53.4,6,370000
Jayden Hunt,FWD,44.8,6,370000
Bailey Banfield,FWD,56.8,5,369000
James Bell,FWD,51.4,8,369000
Tobe Watson,DEF,60.9,3,367000
Ben King,FWD,48.1,17,367000
Taylor Walker,FWD,48,14,366000
Peter Wright,FWD,0,0,366000
Kyle Hartigan,DEF,47.9,12,366000
Tom McCartin,FWD,48,14,366000
Zaine Cordy,DEF,48,13,366000
Louis Butler,DEF,63.1,2,366000
Jamaine Jones,FWD,63.1,2,366000
Tom De Koning,RUC,52.4,7,364000
Tyler Brown,MID,49,9,363000
Michael Hartley,DEF,62.5,2,363000
Jay Lockhart,DEF,47.5,10,363000
Ben McKay,DEF,47.5,11,363000
Brad Close,FWD,50.5,8,362000
Willem Drew,MID,0,0,361000
Oliver Hanrahan,FWD,47.6,7,359000
Mitchell Hinge,MID,62.5,1,358000
Connor Budarick,DEF,46.8,15,357000
Sean Lemmens,FWD,42.1,6,355000
Isaac Cumming,DEF,58.8,3,355000
Tom Sparrow,MID,54.5,5,354000
Orazio Fantasia,DEF/FWD,49,5,353000
Callum Coleman-Jones,RUC/FWD,0,0,353000
Mitch Hannan,FWD,47.6,9,353000
Boyd Woodcock,FWD,54.3,5,352000
Rhylee West,FWD,56.3,4,352000
Daniel Talia,DEF,46,14,351000
Charlie Spargo,FWD,47.5,8,350000
Charlie Curnow,FWD,0,0,347000
Changkuoth Jiath,DEF,45,5,347000
Lewis Melican,DEF,46.8,9,347000
Will Walker,MID/FWD,59.4,2,345000
Darcy Fogarty,FWD,45,10,344000
Lachlan Keeffe,DEF,45.1,13,344000
Phil Davis,DEF,45,10,344000
Taylor Garner,FWD,51.9,2,342000
Willie Rioli,FWD,0,0,341000
Mabior Chol,RUC/FWD,44.5,10,340000
Roarke Smith,MID/FWD,47.8,5,339000
Zach Guthrie,DEF/MID,51.3,3,338000
Ned McHenry,FWD,46.9,8,337000
Hayden Young,DEF,52,5,337000
Bobby Hill,FWD,52,5,337000
Ben Cavarra,FWD,55.9,3,337000
Brayden Ainsworth,MID/FWD,46.8,8,336000
Jack Buckley,DEF/MID,57.5,2,334000
Jack Mahony,FWD,43.8,10,334000
Matthew Cottrell,MID,51.3,5,333000
Nick Larkey,FWD,43.5,10,332000
Ben Ronke,FWD,55,3,332000
Jack Petruccelle,FWD,43.5,5,332000
Marty Hore,DEF,0,0,331000
Jacob Townsend,FWD,43.1,12,329000
Billy Frampton,FWD,50.5,5,328000
Griffin Logue,DEF,44,5,328000
Kyron Hayden,DEF,45.6,8,327000
Kysaiah Pickett,FWD,42.6,14,325000
Jarrod Cameron,FWD,27.8,5,324000
Paddy Dow,MID/FWD,42.9,3,323000
Luke Jackson,FWD,47.8,6,321000
Kade Chandler,FWD,0,0,321000
Josh Schache,FWD,33.1,2,319000
Caleb Graham,DEF,35.8,7,318000
Jimmy Webster,DEF,0,0,316000
Chayce Jones,MID,41,15,313000
Xavier O'Neill,MID/FWD,47.8,5,310000
Brandon Zerk-Thatcher,DEF,40.5,10,309000
Mark Hutchings,MID/FWD,39.1,3,308000
Zac Langdon,FWD,43.9,7,306000
James Frawley,DEF,40,14,305000
Lochie O'Brien,MID,45,1,304000
Caleb Marchbank,DEF,0,0,301000
Sam Switkowski,FWD,0,0,301000
Archie Smith,RUC,33,5,299000
Flynn Perez,DEF,49.6,3,299000
Jack Bytel,MID,49.6,3,299000
Lewis Young,DEF,17.5,1,299000
Jordan Murdoch,DEF,0,0,298000
Kayne Turner,FWD,0,0,298000
Sam Sturt,FWD,48.8,3,294000
Kaiden Brand,DEF,50.6,2,294000
Michael Frederick,FWD,38.3,10,292000
Xavier O'Halloran,MID,50,2,290000
Will Hamill,DEF,40.1,8,288000
Neville Jetta,DEF,26,6,285000
Irving Mosquito,FWD,45.4,4,284000
Stefan Giro,MID,0,0,284000
Marcus Adams,DEF,15,1,283000
Matt Buntine,DEF/FWD,0,0,283000
Aiden Bonar,DEF,41.5,6,282000
Finn Maginness,MID,48.8,1,279000
Liam Henry,FWD,45.9,3,277000
Sam Taylor,DEF,44.1,4,276000
Lachie Young,DEF/MID,47.5,2,276000
Bailey J. Williams,RUC/FWD,45,3,271000
Jamarra Ugle-Hagan,FWD,,,270000
Riley Thilthorpe,RUC/FWD,,,268000
Nathan Vardy,RUC,0,0,268000
Will Phillips,MID,,,266000
Ben Davis,FWD,46.3,1,265000
Logan McDonald,FWD,,,264000
Harrison Petty,DEF/FWD,0,0,263000
Fischer Mcasey,DEF/FWD,34.3,10,262000
Braeden Campbell,MID/FWD,,,262000
Denver Grainger-Barras,DEF,,,260000
Elijah Hollands,MID/FWD,,,258000
Nikolas Cox,DEF/FWD,,,256000
Archie Perkins,MID/FWD,,,254000
Joel Garner,DEF,0,0,254000
Sam Flanders,FWD,39,5,253000
Zach Reid,DEF,,,252000
Luke Pedlar,MID,,,250000
Joel Hamling,DEF,0,0,249000
Jake Stein,DEF,0,0,248000
Tanner Bruhn,MID,,,248000
Ryan Gardner,DEF,33.5,9,248000
Tom Powell,MID,,,246000
Heath Chapman,DEF,,,244000
Nakia Cockatoo,MID/FWD,0,0,243000
Liam Stocker,DEF,0,0,242000
Conor Stone,FWD,,,242000
Connor Menadue,DEF,,,242000
Lachlan Jones,DEF,,,240000
Trey Ruscoe,FWD,38.1,4,239000
Daniel Venables,FWD,0,0,239000
Oliver Henry,FWD,,,238000
Jack Payne,DEF,37.9,4,237000
Daniel McKenzie,DEF,0,0,237000
Ryan Angwin,MID,,,236000
Thomas Berry,FWD,35,6,235000
Patrick Ambrose,DEF,0,0,235000
Conor Nash,FWD,35,2,235000
Darragh Joyce,DEF,0,0,235000
Finlay Macrae,MID/FWD,,,234000
Alex Pearce,DEF,0,0,232000
Max Holmes,MID/FWD,,,232000
Jake Bowey,MID/FWD,,,230000
Cody Weightman,FWD,37.9,3,229000
