Brodie Grundy,84.0,871000,Ruck,Collingwood Magpies
Jackson Macrae,107.0,890000,Midfield,Western Bulldogs
Adam Treloar,125.0,787000,Midfield,Collingwood Magpies
Andrew Gaff,0.0,803000,Midfield,West Coast Eagles
Tim Taranto,137.0,660000,Midfield,Greater Western Sydney Giants
Max Gawn,68.0,808000,Ruck,Melbourne Demons
Joshua Kelly,0.0,787000,Midfield,Greater Western Sydney Giants
Josh Dunkley,79.0,695000,Midfield,Western Bulldogs
Brad Crouch,109.0,524000,Midfield,Adeliade Crows
Lachie Whitfield,109.0,726000,Defender,Greater Western Sydney Giants
Zachary Merrett,50.0,736000,Midfield,Essendon Bombers
Jake Lloyd,126.0,738000,Defender,Sydney Swans
Matt Crouch,132.0,761000,Midfield,Adeliade Crows
Clayton Oliver,73.0,792000,Midfield,Melbourne Demons
Patrick Dangerfield,103.0,771000,Midfield,Geelong Cats
Travis Boak,144.0,633000,Forward,Port Adelaide Power
Nathan Fyfe,103.0,741000,Midfield,Fremantle Dockers
Jarrod Witts,95.0,681000,Ruck,Gold Coast Suns
Scott Pendlebury,90.0,738000,Midfield,Collingwood Magpies
Dayne Zorko,94.0,701000,Midfield,Brisbane Lions
Stephen Coniglio,161.0,801000,Midfield,Greater Western Sydney Giants
Lachie Neale,91.0,727000,Midfield,Brisbane Lions
Mitchell Duncan,95.0,739000,Midfield,Geelong Cats
Marcus Bontempelli,128.0,671000,Midfield,Western Bulldogs
Bachar Houli,102.0,536000,Defender,Richmond Tigers
Luke Shuey,95.0,634000,Midfield,West Coast Eagles
Patrick Cripps,101.0,793000,Midfield,Carlton Blues
Elliot Yeo,91.0,775000,Midfield,West Coast Eagles
Josh P. Kennedy,0.0,654000,Midfield,Sydney Swans
Dion Prestia,80.0,618000,Midfield,Richmond Tigers
Steele Sidebottom,84.0,750000,Midfield,Collingwood Magpies
Brayden Fiorini,114.0,665000,Midfield,Gold Coast Suns
Jaeger O'Meara,106.0,695000,Midfield,Hawthorn Hawks
Rory Sloane,144.0,653000,Midfield,Adeliade Crows
Tom Rockliff,166.0,600000,Midfield,Port Adelaide Power
Rowan Marshall,0.0,512000,Forward,St Kilda Saints
Tim Kelly,108.0,630000,Midfield,Geelong Cats
Daniel Hannebery,0.0,,Midfield,St Kilda Saints
Jack Billings,84.0,618000,Forward,St Kilda Saints
Luke Parker,94.0,694000,Midfield,Sydney Swans
Dylan Shiel,75.0,647000,Midfield,Essendon Bombers
Lachlan Hunter,112.0,765000,Midfield,Western Bulldogs
Jack Crisp,78.0,635000,Defender,Collingwood Magpies
Jarryd Lyons,96.0,689000,Midfield,Brisbane Lions
Toby Greene,64.0,604000,Forward,Greater Western Sydney Giants
Rory Laird,103.0,782000,Defender,Adeliade Crows
James Worpel,101.0,480000,Midfield,Hawthorn Hawks
Ricky Henderson,87.0,610000,Midfield,Hawthorn Hawks
Jack Steele,111.0,685000,Midfield,St Kilda Saints
Marc Murphy,97.0,705000,Midfield,Carlton Blues
Dustin Martin,81.0,674000,Midfield,Richmond Tigers
Reilly O'Brien,0.0,232000,Ruck,Adeliade Crows
Liam Shiels,73.0,704000,Midfield,Hawthorn Hawks
Shaun Higgins,95.0,681000,Midfield,North Melbourne Kangaroos
Dyson Heppell,107.0,738000,Midfield,Essendon Bombers
Sebastian Ross,82.0,779000,Midfield,St Kilda Saints
James Harmes,91.0,603000,Midfield,Melbourne Demons
Taylor Adams,0.0,690000,Midfield,Collingwood Magpies
Mitch Robinson,66.0,640000,Midfield,Brisbane Lions
Caleb Daniel,75.0,565000,Forward,Western Bulldogs
Michael Walters,82.0,581000,Midfield,Fremantle Dockers
Nic Newman,115.0,552000,Defender,Carlton Blues
Oliver Wines,0.0,678000,Midfield,Port Adelaide Power
Thomas Stewart,102.0,579000,Defender,Geelong Cats
Dominic Sheed,133.0,539000,Midfield,West Coast Eagles
Zachary Williams,67.0,421000,Defender,Greater Western Sydney Giants
Jacob Hopper,108.0,568000,Midfield,Greater Western Sydney Giants
Sam Walsh,87.0,270000,Midfield,Carlton Blues
Ed Langdon,107.0,645000,Midfield,Fremantle Dockers
Jack Redden,87.0,698000,Midfield,West Coast Eagles
Hugh McCluggage,92.0,563000,Midfield,Brisbane Lions
Tom Phillips,88.0,693000,Midfield,Collingwood Magpies
Shannon Hurn,79.0,645000,Defender,West Coast Eagles
Touk Miller,91.0,624000,Midfield,Gold Coast Suns
