193,Scott Lycett,Power,630000 ,619000 ,55,8.9
193,Alex Neal-Bullen,Demons,428000 ,457000 ,55,12
193,Jonathon Ceglar,Hawks,573000 ,562000 ,55,9.8
193,Jake Lloyd,Swans,873000 ,795000 ,55,6.9
193,Jason Johannisen,Bulldogs,592000 ,609000 ,55,9
193,Tarryn Thomas,Kangaroos,372000 ,410000 ,55,13.4
193,Jamie Elliott,Magpies,545000 ,502000 ,55,11
193,Jack Lukosius,Suns,595000 ,388000 ,55,14.2
193,Matthew Suckling,Bulldogs,401000 ,629000 ,55,8.7
193,Callum Brown,Magpies,438000 ,484000 ,55,11.4
203,Taylin Duman,Dockers,442000 ,489000 ,54,11
203,Matt Crouch Injured,Crows,844000 ,788000 ,54,6.9
203,Zac Fisher,Blues,480000 ,469000 ,54,11.5
203,Jason Castagna,Tigers,516000 ,511000 ,54,10.6
207,Tom McCartin,Swans,366000 ,360000 ,53,14.7
207,Ben Brown Injured,Kangaroos,532000 ,534000 ,53,9.9
207,Nicholas Naitanui,Eagles,653000 ,471000 ,53,11.3
210,Hunter Clark,Saints,603000 ,574000 ,52,9.1
210,Charlie Cameron,Lions,518000 ,499000 ,52,10.4
210,Tom Clurey,Power,419000 ,430000 ,52,12.1
210,Harry Taylor,Cats,352000 ,426000 ,52,12.2
210,Edward Curnow,Blues,739000 ,667000 ,52,7.8
210,Jamie MacMillan,Kangaroos,456000 ,557000 ,52,9.3
210,Shane Edwards,Tigers,497000 ,549000 ,52,9.5
210,Jeremy McGovern,Eagles,541000 ,511000 ,52,10.2
218,Ben Long,Saints,431000 ,392000 ,51,13
218,Marcus Bontempelli,Bulldogs,801000 ,777000 ,51,6.6
218,Zac Bailey,Lions,590000 ,358000 ,51,14.2
218,Stefan Martin,Lions,570000 ,629000 ,51,8.1
218,Jordan Clark,Cats,422000 ,468000 ,51,10.9
218,Daniel McStay Injured,Lions,396000 ,383000 ,51,13.3
218,Matthew De Boer,Giants,424000 ,519000 ,51,9.8
225,Thomas Jonas,Power,421000 ,476000 ,50,10.5
225,Hamish Hartlett Injured,Power,579000 ,567000 ,50,8.8
225,David Cuningham,Blues,481000 ,477000 ,50,10.5
225,Jesse Joyce,Suns,437000 ,436000 ,50,11.5
225,Jack Riewoldt,Tigers,469000 ,434000 ,50,11.5
225,Cameron Guthrie,Cats,810000 ,569000 ,50,8.8
225,Jeremy Cameron,Giants,488000 ,649000 ,50,7.7
225,Dane Rampe,Swans,501000 ,589000 ,50,8.5
233,David Astbury,Tigers,480000 ,416000 ,49,11.8
233,Jarryn Geary Injured,Saints,382000 ,448000 ,49,10.9
233,Kaiden Brand,Swans,294000 ,314000 ,49,15.6
233,Jed Anderson,Kangaroos,795000 ,584000 ,49,8.4
233,Jack Henry,Cats,397000 ,326000 ,49,15
233,Colin O'Riordan,Swans,397000 ,410000 ,49,12
233,Ryan Gardner,Bulldogs,248000 ,170000 ,49,28.8
233,Nic Newman Injured,Blues,542000 ,693000 ,49,7.1
233,Jacob Weitering,Blues,442000 ,417000 ,49,11.8
233,Anthony McDonald-Tipungwuti,Bombers,446000 ,467000 ,49,10.5
233,Elliot Yeo Injured,Eagles,679000 ,762000 ,49,6.4
244,Shaun Atley,Kangaroos,520000 ,496000 ,48,9.7
